Código município IBGE,Ano,Percentual de gestantes com sete ou mais consultas de pré-natal / ano
292900,2008,85.24
292900,2009,85.26
292900,2010,78.10
292900,2011,61.11
292900,2012,69.44
292900,2013,59.88
292900,2014,63.63
292905,2000,4.71
292905,2001,23.52
292905,2002,19.56
292905,2003,36.57
292905,2004,23.67
292905,2005,17.72
292905,2006,18.14
292905,2007,22.61
292905,2008,19.71
292905,2009,29.53
292905,2010,25.73
292905,2011,32.58
292905,2012,33.94
292905,2013,40.89
292905,2014,47.71
292910,2000,9.49
292910,2001,23.31
292910,2002,16.78
292910,2003,22.83
292910,2004,26.26
292910,2005,17.88
292910,2006,19.06
292910,2007,28.57
292910,2008,30.32
292910,2009,25.34
292910,2010,26.85
292910,2011,41.89
292910,2012,49.54
292910,2013,46.69
292910,2014,53.05
292920,2000,59.19
292920,2001,64.86
292920,2002,58.79
292920,2003,46.37
292920,2004,42.16
292920,2005,25.12
292920,2006,26.09
292920,2007,31.23
292920,2008,33.70
292920,2009,29.04
292920,2010,38.90
292920,2011,38.79
292920,2012,44.54
292920,2013,28.92
292920,2014,38.49
292925,2000,31.67
292925,2001,19.86
292925,2002,16.62
292925,2003,28.49
292925,2004,31.85
292925,2005,30.38
292925,2006,20.74
292925,2007,15.50
292925,2008,20.11
292925,2009,18.46
292925,2010,28.28
292925,2011,25.00
292925,2012,29.81
292925,2013,26.78
292925,2014,39.17
292930,2000,21.20
292930,2001,24.94
292930,2002,28.29
292930,2003,37.97
292930,2004,36.25
292930,2005,38.05
292930,2006,36.01
292930,2007,47.05
292930,2008,45.09
292930,2009,39.90
292930,2010,41.56
292930,2011,41.91
292930,2012,35.30
292930,2013,31.18
292930,2014,29.16
292935,2000,8.72
292935,2001,9.35
292935,2002,12.60
292935,2003,20.00
292935,2004,16.75
292935,2005,10.89
292935,2006,20.47
292935,2007,17.82
292935,2008,14.17
292935,2009,13.88
292935,2010,12.94
292935,2011,26.92
292935,2012,40.00
292935,2013,39.24
292935,2014,31.86
292937,2000,6.04
292937,2001,9.25
292937,2002,12.24
292937,2003,20.31
292937,2004,13.54
292937,2005,32.00
292937,2006,39.88
292937,2007,24.13
292937,2008,34.70
292937,2009,31.16
292937,2010,27.77
292937,2011,50.87
292937,2012,51.35
292937,2013,50.00
292937,2014,72.41
292940,2000,9.45
292940,2001,8.13
292940,2002,29.79
292940,2003,61.87
292940,2004,72.34
292940,2005,64.80
292940,2006,66.25
292940,2007,57.71
292940,2008,55.76
292940,2009,60.41
292940,2010,51.33
292940,2011,27.20
292940,2012,20.49
292940,2013,29.45
292940,2014,46.07
292950,2000,45.51
292950,2001,48.66
292950,2002,44.02
292950,2003,38.13
292950,2004,45.04
292950,2005,42.20
292950,2006,42.10
292950,2007,44.76
292950,2008,49.22
292950,2009,54.66
292950,2010,54.45
292950,2011,56.57
292950,2012,56.68
292950,2013,50.00
292950,2014,60.11
292960,2000,18.22
292960,2001,18.96
292960,2002,22.96
292960,2003,20.12
292960,2004,21.14
292960,2005,13.73
292960,2006,20.04
292960,2007,27.51
292960,2008,25.64
292960,2009,20.48
292960,2010,29.50
292960,2011,54.01
292960,2012,59.33
292960,2013,61.60
292960,2014,64.40
292970,2000,35.20
292970,2001,34.64
292970,2002,21.93
292970,2003,21.51
292970,2004,16.95
292970,2005,12.06
292970,2006,31.22
292970,2007,12.01
292970,2008,20.31
292970,2009,18.83
292970,2010,23.24
292970,2011,25.46
292970,2012,27.71
292970,2013,31.74
292970,2014,45.54
292975,2000,69.40
292975,2001,56.95
292975,2002,60.71
292975,2003,36.29
292975,2004,30.43
292975,2005,31.53
292975,2006,33.33
292975,2007,35.09
292975,2008,40.00
292975,2009,45.12
292975,2010,47.26
292975,2011,43.83
292975,2012,40.62
292975,2013,29.92
292975,2014,39.81
292980,2000,16.45
292980,2001,20.67
292980,2002,22.96
292980,2003,23.11
292980,2004,19.06
292980,2005,17.56
292980,2006,14.66
292980,2007,25.00
292980,2008,22.54
292980,2009,34.26
292980,2010,45.83
292980,2011,51.33
292980,2012,53.12
292980,2013,58.95
292980,2014,61.38
292990,2000,33.98
292990,2001,33.50
292990,2002,35.53
292990,2003,24.84
292990,2004,32.36
292990,2005,38.51
292990,2006,41.48
292990,2007,43.05
292990,2008,59.37
292990,2009,64.96
292990,2010,63.32
292990,2011,55.52
292990,2012,65.55
292990,2013,68.40
292990,2014,75.00
293000,2000,3.60
293000,2001,8.16
293000,2002,19.67
293000,2003,26.95
293000,2004,26.49
293000,2005,26.97
293000,2006,36.36
293000,2007,63.88
293000,2008,48.43
293000,2009,56.66
293000,2010,60.62
293000,2011,73.68
293000,2012,73.91
293000,2013,74.78
293000,2014,69.60
293010,2000,55.91
293010,2001,60.42
293010,2002,60.41
293010,2003,54.92
293010,2004,59.11
293010,2005,59.90
293010,2006,61.80
293010,2007,58.08
293010,2008,55.70
293010,2009,49.56
293010,2010,48.35
293010,2011,58.28
293010,2012,59.07
293010,2013,58.31
293010,2014,56.54
293015,2000,0.84
293015,2001,7.17
293015,2002,13.53
293015,2003,11.51
293015,2004,8.63
293015,2005,10.02
293015,2006,7.29
293015,2007,15.98
293015,2008,22.08
293015,2009,25.70
293015,2010,20.78
293015,2011,28.44
293015,2012,46.38
293015,2013,53.96
293015,2014,59.57
293020,2000,30.70
293020,2001,23.03
293020,2002,20.52
293020,2003,17.70
293020,2004,12.41
293020,2005,8.28
293020,2006,8.27
293020,2007,7.65
293020,2008,9.03
293020,2009,16.88
293020,2010,25.82
293020,2011,27.49
293020,2012,31.45
293020,2013,27.13
293020,2014,40.28
293030,2000,1.99
293030,2001,2.36
293030,2002,23.44
293030,2003,40.00
293030,2004,33.00
293030,2005,28.29
293030,2006,28.81
293030,2007,20.70
293030,2008,34.27
293030,2009,57.86
293030,2010,51.86
293030,2011,55.51
293030,2012,58.75
293030,2013,63.13
293030,2014,72.84
293040,2000,13.71
293040,2001,26.03
293040,2002,25.24
293040,2003,30.50
293040,2004,25.93
293040,2005,21.09
293040,2006,18.51
293040,2007,25.63
293040,2008,26.41
293040,2009,28.75
293040,2010,27.18
293040,2011,28.42
293040,2012,17.92
293040,2013,20.80
293040,2014,22.22
293050,2000,26.97
293050,2001,26.15
293050,2002,27.24
293050,2003,25.58
293050,2004,24.98
293050,2005,62.10
293050,2006,34.74
293050,2007,44.42
293050,2008,57.89
293050,2009,38.88
293050,2010,36.75
293050,2011,43.17
293050,2012,45.70
293050,2013,46.38
293050,2014,46.08
293060,2000,20.00
293060,2001,20.56
293060,2002,21.46
293060,2003,26.72
293060,2004,27.10
293060,2005,28.23
293060,2006,13.88
293060,2007,27.58
293060,2008,30.15
293060,2009,33.14
293060,2010,43.25
293060,2011,45.56
293060,2012,49.11
293060,2013,59.44
293060,2014,55.62
293070,2000,34.35
293070,2001,30.29
293070,2002,24.94
293070,2003,23.70
293070,2004,27.12
293070,2005,27.18
293070,2006,31.33
293070,2007,30.97
293070,2008,31.58
293070,2009,33.45
293070,2010,33.65
293070,2011,33.62
293070,2012,35.75
293070,2013,33.36
293070,2014,36.09
293075,2000,19.27
293075,2001,9.61
293075,2002,8.18
293075,2003,9.35
293075,2004,8.72
293075,2005,13.86
293075,2006,13.04
293075,2007,8.90
293075,2008,4.09
293075,2009,21.08
293075,2010,32.08
293075,2011,38.82
293075,2012,42.68
293075,2013,43.31
293075,2014,45.81
293076,2000,19.15
293076,2001,12.90
293076,2002,14.44
293076,2003,15.52
293076,2004,29.81
293076,2005,48.42
293076,2006,41.20
293076,2007,41.27
293076,2008,41.34
293076,2009,31.14
293076,2010,56.44
293076,2011,51.51
293076,2012,68.96
293076,2013,53.84
293076,2014,70.94
293077,2000,45.08
293077,2001,49.38
293077,2002,45.09
293077,2003,37.17
293077,2004,32.21
293077,2005,16.59
293077,2006,26.39
293077,2007,29.24
293077,2008,29.15
293077,2009,34.57
293077,2010,47.51
293077,2011,46.00
293077,2012,48.96
293077,2013,37.53
293077,2014,53.70
293080,2000,28.40
293080,2001,25.07
293080,2002,12.81
293080,2003,14.09
293080,2004,16.29
293080,2005,12.58
293080,2006,23.03
293080,2007,25.53
293080,2008,39.26
293080,2009,52.50
293080,2010,56.16
293080,2011,54.68
293080,2012,63.07
293080,2013,59.19
293080,2014,60.26
293090,2000,16.57
293090,2001,10.27
293090,2002,17.24
293090,2003,33.51
293090,2004,24.59
293090,2005,18.32
293090,2006,18.71
293090,2007,21.69
293090,2008,55.68
293090,2009,47.56
293090,2010,60.92
293090,2011,54.26
293090,2012,50.38
293090,2013,65.94
293090,2014,75.49
293100,2000,13.05
293100,2001,12.89
293100,2002,7.66
293100,2003,16.50
293100,2004,22.11
293100,2005,26.78
293100,2006,42.80
293100,2007,42.46
293100,2008,45.35
293100,2009,43.08
293100,2010,49.15
293100,2011,53.23
293100,2012,62.02
293100,2013,64.70
293100,2014,64.39
293105,2000,20.15
293105,2001,32.31
293105,2002,31.92
293105,2003,34.38
293105,2004,28.21
293105,2005,23.77
293105,2006,31.83
293105,2007,33.51
293105,2008,41.98
293105,2009,40.86
293105,2010,51.65
293105,2011,53.80
293105,2012,49.30
293105,2013,64.56
293105,2014,75.72
293110,2000,8.90
293110,2001,22.08
293110,2002,15.90
293110,2003,24.06
293110,2004,23.66
293110,2005,14.96
293110,2006,24.75
293110,2007,32.23
293110,2008,35.48
293110,2009,35.29
293110,2010,35.71
293110,2011,21.83
293110,2012,22.42
293110,2013,11.49
293110,2014,27.14
293120,2000,8.20
293120,2001,16.87
293120,2002,26.58
293120,2003,14.32
293120,2004,19.23
293120,2005,28.38
293120,2006,19.21
293120,2007,18.21
293120,2008,19.04
293120,2009,20.98
293120,2010,18.67
293120,2011,32.56
293120,2012,24.23
293120,2013,25.00
293120,2014,28.79
293130,2000,22.42
293130,2001,15.08
293130,2002,18.21
293130,2003,23.68
293130,2004,26.31
293130,2005,25.66
293130,2006,40.13
293130,2007,46.36
293130,2008,45.59
293130,2009,38.65
293130,2010,48.85
293130,2011,60.86
293130,2012,56.59
293130,2013,60.60
293130,2014,60.98
293135,2000,29.12
293135,2001,23.71
293135,2002,52.81
293135,2003,63.18
293135,2004,42.43
293135,2005,32.59
293135,2006,39.65
293135,2007,36.11
293135,2008,32.90
293135,2009,45.48
293135,2010,53.57
293135,2011,50.09
293135,2012,50.09
293135,2013,52.16
293135,2014,54.94
293140,2000,15.71
293140,2001,13.28
293140,2002,18.51
293140,2003,29.16
293140,2004,26.05
293140,2005,35.65
293140,2006,23.46
293140,2007,38.46
293140,2008,45.23
293140,2009,26.08
293140,2010,33.33
293140,2011,20.45
293140,2012,33.78
293140,2013,31.42
293140,2014,27.58
293150,2000,21.62
293150,2001,23.71
293150,2002,22.98
293150,2003,21.67
293150,2004,18.34
293150,2005,29.68
293150,2006,15.81
293150,2007,18.54
293150,2008,36.32
293150,2009,35.90
293150,2010,34.31
293150,2011,49.27
293150,2012,48.44
293150,2013,48.28
293150,2014,51.93
293160,2000,10.33
293160,2001,10.56
293160,2002,20.75
293160,2003,23.32
293160,2004,19.73
293160,2005,21.00
293160,2006,24.15
293160,2007,19.67
293160,2008,19.14
293160,2009,19.52
293160,2010,18.22
293160,2011,26.16
293160,2012,35.37
293160,2013,35.97
293160,2014,43.88
293170,2000,46.69
293170,2001,57.29
293170,2002,36.52
293170,2003,40.79
293170,2004,37.37
293170,2005,32.23
293170,2006,35.48
293170,2007,31.75
293170,2008,31.25
293170,2009,38.01
293170,2010,41.55
293170,2011,39.65
293170,2012,33.88
293170,2013,37.76
293170,2014,36.44
293180,2000,12.91
293180,2001,19.35
293180,2002,24.87
293180,2003,29.55
293180,2004,23.47
293180,2005,21.25
293180,2006,22.22
293180,2007,25.74
293180,2008,25.94
293180,2009,17.91
293180,2010,33.92
293180,2011,55.70
293180,2012,55.02
293180,2013,50.51
293180,2014,53.03
293190,2000,22.66
293190,2001,15.90
293190,2002,21.18
293190,2003,20.02
293190,2004,20.07
293190,2005,19.01
293190,2006,23.72
293190,2007,25.21
293190,2008,29.84
293190,2009,31.14
293190,2010,31.06
293190,2011,43.62
293190,2012,50.74
293190,2013,52.87
293190,2014,54.07
293200,2000,12.71
293200,2001,11.82
293200,2002,10.90
293200,2003,12.97
293200,2004,9.72
293200,2005,13.30
293200,2006,11.96
293200,2007,12.94
293200,2008,16.06
293200,2009,25.06
293200,2010,25.68
293200,2011,29.58
293200,2012,34.43
293200,2013,49.00
293200,2014,44.36
293210,2000,13.80
293210,2001,13.85
293210,2002,19.29
293210,2003,15.81
293210,2004,19.45
293210,2005,14.19
293210,2006,12.53
293210,2007,13.89
293210,2008,15.60
293210,2009,18.38
293210,2010,27.87
293210,2011,45.48
293210,2012,55.59
293210,2013,63.52
293210,2014,62.54
293220,2000,17.58
293220,2001,17.32
293220,2002,19.25
293220,2003,18.65
293220,2004,18.97
293220,2005,29.06
293220,2006,34.79
293220,2007,28.68
293220,2008,21.97
293220,2009,22.56
293220,2010,27.05
293220,2011,32.57
293220,2012,36.00
293220,2013,37.15
293220,2014,35.90
293230,2000,24.68
293230,2001,26.99
293230,2002,36.60
293230,2003,30.10
293230,2004,28.45
293230,2005,22.37
293230,2006,20.37
293230,2007,12.72
293230,2008,14.50
293230,2009,19.89
293230,2010,27.30
293230,2011,35.78
293230,2012,43.56
293230,2013,32.39
293230,2014,38.78
293240,2000,17.77
293240,2001,20.67
293240,2002,18.69
293240,2003,11.67
293240,2004,14.01
293240,2005,13.08
293240,2006,27.08
293240,2007,52.94
293240,2008,54.37
293240,2009,46.11
293240,2010,56.54
293240,2011,67.51
293240,2012,73.57
293240,2013,78.23
293240,2014,77.24
293245,2000,9.58
293245,2001,23.02
293245,2002,45.99
293245,2003,34.80
293245,2004,30.26
293245,2005,42.44
293245,2006,29.78
293245,2007,38.66
293245,2008,28.25
293245,2009,36.63
293245,2010,40.30
293245,2011,42.92
293245,2012,39.37
293245,2013,44.44
293245,2014,52.40
293250,2000,18.96
293250,2001,22.26
293250,2002,31.64
293250,2003,27.80
293250,2004,26.24
293250,2005,30.56
293250,2006,15.36
293250,2007,19.39
293250,2008,19.42
293250,2009,16.07
293250,2010,17.17
293250,2011,20.80
293250,2012,25.86
293250,2013,31.34
293250,2014,31.80
293260,2000,5.17
293260,2001,12.91
293260,2002,35.17
293260,2003,54.24
293260,2004,36.69
293260,2005,34.67
293260,2006,42.56
293260,2007,41.53
293260,2008,44.82
293260,2009,50.71
293260,2010,71.42
293260,2011,84.15
293260,2012,81.95
293260,2013,79.89
293260,2014,87.05
293270,2000,18.63
293270,2001,27.77
293270,2002,21.81
293270,2003,17.39
293270,2004,18.04
293270,2005,15.36
293270,2006,17.55
293270,2007,14.80
293270,2008,12.60
293270,2009,18.48
293270,2010,15.01
293270,2011,31.05
293270,2012,31.11
293270,2013,26.48
293270,2014,21.42
293280,2000,13.00
293280,2001,14.46
293280,2002,12.30
293280,2003,14.60
293280,2004,19.17
293280,2005,15.40
293280,2006,10.19
293280,2007,19.72
293280,2008,20.63
293280,2009,27.33
293280,2010,37.02
293280,2011,48.18
293280,2012,57.03
293280,2013,49.21
293280,2014,43.81
293290,2000,25.73
293290,2001,28.36
293290,2002,41.20
293290,2003,32.99
293290,2004,42.27
293290,2005,47.06
293290,2006,27.63
293290,2007,24.66
293290,2008,31.16
293290,2009,28.87
293290,2010,27.02
293290,2011,37.84
293290,2012,37.69
293290,2013,36.08
293290,2014,36.36
293300,2000,40.27
293300,2001,46.95
293300,2002,44.76
293300,2003,54.72
293300,2004,63.98
293300,2005,60.60
293300,2006,53.21
293300,2007,54.51
293300,2008,68.26
293300,2009,56.44
293300,2010,59.04
293300,2011,62.28
293300,2012,63.82
293300,2013,60.94
293300,2014,70.56
293305,2000,4.93
293305,2001,15.58
293305,2002,11.46
293305,2003,7.37
293305,2004,11.05
293305,2005,12.88
293305,2006,14.28
293305,2007,21.54
293305,2008,26.76
293305,2009,23.56
293305,2010,44.51
293305,2011,53.84
293305,2012,46.72
293305,2013,36.22
293305,2014,52.14
293310,2000,25.86
293310,2001,21.27
293310,2002,27.92
293310,2003,23.61
293310,2004,15.32
293310,2005,18.18
293310,2006,6.71
293310,2007,20.31
293310,2008,22.14
293310,2009,19.58
293310,2010,46.66
293310,2011,53.90
293310,2012,51.66
293310,2013,65.85
293310,2014,58.82
293315,2000,14.69
293315,2001,17.15
293315,2002,17.95
293315,2003,17.95
293315,2004,37.55
293315,2005,41.37
293315,2006,57.72
293315,2007,41.87
293315,2008,38.84
293315,2009,43.10
293315,2010,35.35
293315,2011,49.05
293315,2012,37.65
293315,2013,32.06
293315,2014,47.48
293317,2000,1.94
293317,2001,3.33
293317,2002,3.47
293317,2003,11.45
293317,2004,11.88
293317,2005,9.91
293317,2006,13.91
293317,2007,20.83
293317,2008,25.42
293317,2009,20.00
293317,2010,26.89
293317,2011,49.25
293317,2012,54.28
293317,2013,47.32
293317,2014,54.31
293320,2000,41.01
293320,2001,35.62
293320,2002,35.62
293320,2003,23.82
293320,2004,19.69
293320,2005,26.16
293320,2006,22.53
293320,2007,29.01
293320,2008,21.85
293320,2009,27.88
293320,2010,24.34
293320,2011,21.87
293320,2012,31.86
293320,2013,37.70
293320,2014,43.76
293325,2000,14.75
293325,2001,20.37
293325,2002,16.66
293325,2003,20.23
293325,2004,16.25
293325,2005,17.72
293325,2006,17.21
293325,2007,9.67
293325,2008,14.28
293325,2009,29.11
293325,2010,24.63
293325,2011,35.52
293325,2012,37.77
293325,2013,49.05
293325,2014,51.76
293330,2000,31.88
293330,2001,44.32
293330,2002,43.18
293330,2003,39.82
293330,2004,44.76
293330,2005,48.02
293330,2006,46.13
293330,2007,44.99
293330,2008,47.08
293330,2009,44.06
293330,2010,37.97
293330,2011,44.16
293330,2012,47.63
293330,2013,50.61
293330,2014,49.33
293340,2000,4.78
293340,2001,7.83
293340,2002,14.97
293340,2003,14.48
293340,2004,18.70
293340,2005,32.92
293340,2006,21.93
293340,2007,8.86
293340,2008,21.63
293340,2009,24.52
293340,2010,37.95
293340,2011,50.90
293340,2012,52.00
293340,2013,51.93
293340,2014,46.66
293345,2000,8.59
293345,2001,4.15
293345,2002,5.85
293345,2003,7.43
293345,2004,4.32
293345,2005,12.00
293345,2006,17.33
293345,2007,20.97
293345,2008,37.39
293345,2009,23.59
293345,2010,39.10
293345,2011,51.29
293345,2012,51.30
293345,2013,43.85
293345,2014,63.53
293350,2000,8.08
293350,2001,13.74
293350,2002,17.69
293350,2003,20.00
293350,2004,13.61
293350,2005,19.11
293350,2006,17.76
293350,2007,20.89
293350,2008,15.87
293350,2009,20.74
293350,2010,17.84
293350,2011,25.62
293350,2012,26.68
293350,2013,26.90
293350,2014,39.14
293360,2000,12.54
293360,2001,17.48
293360,2002,15.86
293360,2003,15.00
293360,2004,14.19
293360,2005,11.65
293360,2006,11.15
293360,2007,14.77
293360,2008,14.18
293360,2009,14.81
293360,2010,19.55
293360,2011,29.56
293360,2012,29.60
293360,2013,17.80
293360,2014,32.09
310000,2000,17.10
310000,2001,21.73
310000,2002,51.42
310000,2003,57.89
310000,2004,35.89
310000,2005,32.14
310000,2006,40.00
310000,2007,71.42
310000,2008,62.50
310000,2009,50.00
310010,2000,88.88
310010,2001,97.43
310010,2002,87.83
310010,2003,92.42
310010,2004,96.66
310010,2005,91.56
310010,2006,86.20
310010,2007,83.75
310010,2008,79.45
310010,2009,86.15
310010,2010,93.10
310010,2011,87.01
310010,2012,76.47
310010,2013,82.45
310010,2014,83.09
310020,2000,33.42
310020,2001,52.50
310020,2002,60.30
310020,2003,60.97
310020,2004,77.58
310020,2005,53.26
310020,2006,59.93
310020,2007,59.35
310020,2008,72.13
310020,2009,72.99
310020,2010,74.09
310020,2011,73.66
310020,2012,71.42
310020,2013,75.00
310020,2014,74.23
310030,2000,22.61
310030,2001,26.19
310030,2002,41.41
310030,2003,39.35
310030,2004,33.48
310030,2005,27.03
310030,2006,38.07
310030,2007,34.03
310030,2008,39.67
310030,2009,28.48
310030,2010,63.94
310030,2011,70.46
310030,2012,68.90
310030,2013,69.93
310030,2014,82.91
310040,2000,63.15
310040,2001,42.59
310040,2002,44.06
310040,2003,73.46
310040,2004,51.02
310040,2005,54.23
310040,2006,64.58
310040,2007,58.06
310040,2008,71.11
310040,2009,68.57
310040,2010,77.08
310040,2011,67.27
310040,2012,89.36
310040,2013,78.94
310040,2014,86.84
310050,2000,17.50
310050,2001,25.40
310050,2002,32.59
310050,2003,36.41
310050,2004,30.00
310050,2005,13.63
310050,2006,20.61
310050,2007,22.50
310050,2008,36.29
310050,2009,48.45
310050,2010,43.13
310050,2011,76.10
310050,2012,76.34
310050,2013,68.22
310050,2014,78.12
310060,2000,13.95
310060,2001,5.39
310060,2002,14.89
310060,2003,10.82
310060,2004,14.92
310060,2005,14.60
310060,2006,18.29
310060,2007,13.70
310060,2008,16.96
310060,2009,21.42
310060,2010,32.80
310060,2011,26.80
310060,2012,37.98
310060,2013,30.56
310060,2014,36.00
310070,2000,34.78
310070,2001,68.75
310070,2002,65.21
310070,2003,57.69
310070,2004,66.66
310070,2005,50.00
310070,2006,26.66
310070,2007,72.22
310070,2008,80.00
310070,2009,52.94
310070,2010,46.15
310070,2011,57.69
310070,2012,69.56
310070,2013,50.00
310070,2014,76.19
310080,2000,47.36
310080,2001,46.87
310080,2002,34.28
310080,2003,18.75
310080,2004,50.00
310080,2005,46.51
310080,2006,35.48
310080,2007,60.00
310080,2008,46.15
310080,2009,37.50
310080,2010,37.50
310080,2011,32.43
310080,2012,80.00
310080,2013,72.46
310080,2014,84.90
310090,2000,22.84
310090,2001,22.13
310090,2002,30.63
310090,2003,35.32
310090,2004,32.87
310090,2005,26.44
310090,2006,22.57
310090,2007,21.54
310090,2008,25.97
310090,2009,38.68
310090,2010,58.25
310090,2011,62.58
310090,2012,57.50
310090,2013,71.59
310090,2014,77.09
310100,2000,22.56
310100,2001,10.60
310100,2002,18.13
310100,2003,19.45
310100,2004,18.99
310100,2005,24.40
310100,2006,41.30
310100,2007,41.31
310100,2008,57.14
310100,2009,75.00
310100,2010,50.00
310100,2011,74.09
310100,2012,73.80
310100,2013,65.21
310100,2014,73.45
310110,2000,42.02
