ano_obito: Descending,Sigla UF,CAUSABAS: Descending,Óbitos
2006,BA,A199,1
2006,BA,A33,1
2006,BA,A379,1
2006,BA,A498,1
2006,BA,A872,1
2006,BA,B002,1
2006,BA,B204,1
2006,BA,B222,1
2006,BA,B349,1
2006,BA,B370,1
2006,BA,B550,1
2006,BA,B572,1
2006,BA,B778,1
2006,BA,B779,1
2006,BA,B829,1
2006,BA,B99,1
2006,BA,C349,1
2006,BA,C383,1
2006,BA,C409,1
2006,BA,C449,1
2006,BA,C710,1
2006,BA,C762,1
2006,BA,C795,1
2006,BA,C910,1
2006,BA,C920,1
2006,BA,C921,1
2006,BA,C959,1
2006,BA,D500,1
2006,BA,D539,1
2006,BA,D62,1
2006,BA,D689,1
2006,BA,D731,1
2006,BA,D849,1
2006,BA,E031,1
2006,BA,E147,1
2006,BA,E250,1
2006,BA,E269,1
2006,BA,E40,1
2006,BA,E740,1
2006,BA,E742,1
2006,BA,E870,1
2006,BA,G002,1
2006,BA,G09,1
2006,BA,G628,1
2006,BA,G629,1
2006,BA,G910,1
2006,BA,G931,1
2006,BA,G932,1
2006,BA,H669,1
2006,BA,H709,1
2006,BA,I081,1
2006,BA,I251,1
2006,BA,I269,1
2006,BA,I279,1
2006,BA,I330,1
2006,BA,I420,1
2006,BA,I500,1
2006,BA,I509,1
2006,BA,I711,1
2006,BA,I890,1
2006,BA,J051,1
2006,BA,J110,1
2006,BA,J209,1
2006,BA,J46,1
2006,BA,J869,1
2006,BA,J961,1
2006,BA,K316,1
2006,BA,K403,1
2006,BA,K409,1
2006,BA,K460,1
2006,BA,K550,1
2006,BA,K638,1
2006,BA,K720,1
2006,BA,K831,1
2006,BA,K922,1
2006,BA,L028,1
2006,BA,L033,1
2006,BA,L080,1
2006,BA,M009,1
2006,BA,M321,1
2006,BA,N039,1
2006,BA,N111,1
2006,BA,N159,1
2006,BA,N394,1
2006,BA,P009,1
2006,BA,P018,1
2006,BA,P023,1
2006,BA,P024,1
2006,BA,P026,1
2006,BA,P041,1
2006,BA,P051,1
2006,BA,P081,1
2006,BA,P112,1
2006,BA,P200,1
2006,BA,P238,1
2006,BA,P243,1
2006,BA,P250,1
2006,BA,P278,1
2006,BA,P281,1
2006,BA,P293,1
2006,BA,P375,1
2006,BA,P390,1
2006,BA,P393,1
2006,BA,P580,1
2006,BA,P588,1
2006,BA,P589,1
2006,BA,P610,1
2006,BA,P618,1
2006,BA,P619,1
2006,BA,P700,1
2006,BA,P701,1
2006,BA,P708,1
2006,BA,P768,1
2006,BA,P781,1
2006,BA,P782,1
2006,BA,P809,1
2006,BA,P810,1
2006,BA,P920,1
2006,BA,P928,1
2006,BA,Q018,1
2006,BA,Q042,1
2006,BA,Q043,1
2006,BA,Q200,1
2006,BA,Q210,1
2006,BA,Q211,1
2006,BA,Q219,1
2006,BA,Q221,1
2006,BA,Q223,1
2006,BA,Q224,1
2006,BA,Q225,1
2006,BA,Q234,1
2006,BA,Q240,1
2006,BA,Q245,1
2006,BA,Q251,1
2006,BA,Q258,1
2006,BA,Q262,1
2006,BA,Q301,1
2006,BA,Q319,1
2006,BA,Q324,1
2006,BA,Q330,1
2006,BA,Q338,1
2006,BA,Q339,1
2006,BA,Q369,1
2006,BA,Q383,1
2006,BA,Q391,1
2006,BA,Q392,1
2006,BA,Q428,1
2006,BA,Q436,1
2006,BA,Q447,1
2006,BA,Q552,1
2006,BA,Q639,1
2006,BA,Q648,1
2006,BA,Q753,1
2006,BA,Q789,1
2006,BA,Q809,1
2006,BA,Q870,1
2006,BA,Q894,1
2006,BA,R098,1
2006,BA,V295,1
2006,BA,W190,1
2006,BA,W730,1
2006,BA,W740,1
2006,BA,W747,1
2006,BA,W797,1
2006,BA,W799,1
2006,BA,W802,1
2006,BA,W809,1
2006,BA,W875,1
2006,BA,W879,1
2006,BA,X090,1
2006,BA,X229,1
2006,BA,X594,1
2006,BA,Y039,1
2006,BA,Y190,1
2006,BA,Y344,1
2006,BA,Y838,1
2007,BA,P369,307
2007,BA,P220,301
2007,BA,P070,245
2007,BA,P071,232
2007,BA,P291,199
2007,BA,Q249,141
2007,BA,A09,130
2007,BA,P219,127
2007,BA,P969,120
2007,BA,P209,116
2007,BA,A419,107
2007,BA,J189,106
2007,BA,P399,99
2007,BA,R98,75
2007,BA,R99,73
2007,BA,P210,72
2007,BA,P072,70
2007,BA,P285,65
2007,BA,P240,62
2007,BA,P229,58
2007,BA,P073,55
2007,BA,Q899,54
2007,BA,P968,42
2007,BA,P280,40
2007,BA,P021,35
2007,BA,E46,33
2007,BA,Q000,32
2007,BA,Q039,31
2007,BA,P011,30
2007,BA,J180,29
2007,BA,P77,29
2007,BA,P038,28
2007,BA,Q897,26
2007,BA,P000,25
2007,BA,P239,25
2007,BA,P249,24
2007,BA,P269,20
2007,BA,P015,19
2007,BA,Q793,19
2007,BA,P298,17
2007,BA,P022,15
2007,BA,Q909,15
2007,BA,P002,14
2007,BA,P025,13
2007,BA,P960,13
2007,BA,Q336,13
2007,BA,G009,12
2007,BA,G039,12
2007,BA,J219,12
2007,BA,P012,12
2007,BA,P290,12
2007,BA,Q999,12
2007,BA,P60,11
2007,BA,Q248,11
2007,BA,P288,10
2007,BA,J690,9
2007,BA,J960,9
2007,BA,J969,9
2007,BA,P003,9
2007,BA,P031,9
2007,BA,P059,9
2007,BA,P251,9
2007,BA,P368,9
2007,BA,Q019,9
2007,BA,Q079,9
2007,BA,D649,8
2007,BA,G919,8
2007,BA,P008,8
2007,BA,P529,8
2007,BA,P599,8
2007,BA,Q031,8
2007,BA,Q250,8
2007,BA,R95,8
2007,BA,J159,7
2007,BA,J81,7
2007,BA,P024,7
2007,BA,P284,7
2007,BA,P524,7
2007,BA,P788,7
2007,BA,P832,7
2007,BA,E43,6
2007,BA,J988,6
2007,BA,P027,6
2007,BA,P030,6
2007,BA,P159,6
2007,BA,P271,6
2007,BA,P292,6
2007,BA,P582,6
2007,BA,P749,6
2007,BA,Q043,6
2007,BA,Q390,6
2007,BA,Q391,6
2007,BA,R092,6
2007,BA,D539,5
2007,BA,K566,5
2007,BA,P001,5
2007,BA,P241,5
2007,BA,P53,5
2007,BA,P614,5
2007,BA,P704,5
2007,BA,P748,5
2007,BA,Q02,5
2007,BA,Q203,5
2007,BA,Q339,5
2007,BA,Q792,5
2007,BA,Q894,5
2007,BA,Y349,5
2007,BA,A509,4
2007,BA,D65,4
2007,BA,E41,4
2007,BA,E86,4
2007,BA,G931,4
2007,BA,I509,4
2007,BA,J459,4
2007,BA,N179,4
2007,BA,P010,4
2007,BA,P38,4
2007,BA,P809,4
2007,BA,P833,4
2007,BA,Q059,4
2007,BA,Q213,4
2007,BA,Q431,4
2007,BA,Q639,4
2007,BA,Q790,4
2007,BA,W790,4
2007,BA,B550,3
2007,BA,E872,3
2007,BA,E878,3
2007,BA,G001,3
2007,BA,J181,3
2007,BA,J80,3
2007,BA,K403,3
2007,BA,K561,3
2007,BA,K659,3
2007,BA,N390,3
2007,BA,P005,3
2007,BA,P013,3
2007,BA,P017,3
2007,BA,P041,3
2007,BA,P050,3
2007,BA,P228,3
2007,BA,P289,3
2007,BA,P293,3
2007,BA,P519,3
2007,BA,P549,3
2007,BA,P559,3
2007,BA,P579,3
2007,BA,P616,3
2007,BA,P781,3
2007,BA,P90,3
2007,BA,P964,3
2007,BA,Q049,3
2007,BA,Q054,3
2007,BA,Q208,3
2007,BA,Q410,3
2007,BA,Q411,3
2007,BA,Q423,3
2007,BA,Q439,3
2007,BA,Q870,3
2007,BA,Q998,3
2007,BA,R090,3
2007,BA,Y200,3
2007,BA,Y838,3
2007,BA,A048,2
2007,BA,A412,2
2007,BA,A418,2
2007,BA,A483,2
2007,BA,A86,2
2007,BA,B49,2
2007,BA,B99,2
2007,BA,D619,2
2007,BA,D689,2
2007,BA,G409,2
2007,BA,I422,2
2007,BA,I424,2
2007,BA,I500,2
2007,BA,J448,2
2007,BA,J980,2
2007,BA,J984,2
2007,BA,K219,2
2007,BA,K409,2
2007,BA,K460,2
2007,BA,K564,2
2007,BA,K769,2
2007,BA,K831,2
2007,BA,N19,2
2007,BA,P023,2
2007,BA,P036,2
2007,BA,P243,2
2007,BA,P371,2
2007,BA,P378,2
2007,BA,P543,2
2007,BA,P550,2
2007,BA,P570,2
2007,BA,P610,2
2007,BA,P741,2
2007,BA,P835,2
2007,BA,Q211,2
2007,BA,Q212,2
2007,BA,Q220,2
2007,BA,Q224,2
2007,BA,Q257,2
2007,BA,Q259,2
2007,BA,Q289,2
2007,BA,Q300,2
2007,BA,Q338,2
2007,BA,Q369,2
2007,BA,Q412,2
2007,BA,Q419,2
2007,BA,Q438,2
2007,BA,Q442,2
2007,BA,Q613,2
2007,BA,Q620,2
2007,BA,Q872,2
2007,BA,Q898,2
2007,BA,Q913,2
2007,BA,Q917,2
2007,BA,W190,2
2007,BA,W789,2
2007,BA,X590,2
2007,BA,Y299,2
2007,BA,A047,1
2007,BA,A379,1
2007,BA,A390,1
2007,BA,A392,1
2007,BA,A394,1
2007,BA,A411,1
2007,BA,A46,1
2007,BA,B018,1
2007,BA,B019,1
2007,BA,B169,1
2007,BA,B227,1
2007,BA,B24,1
2007,BA,B570,1
2007,BA,B589,1
2007,BA,B779,1
2007,BA,C169,1
2007,BA,C222,1
2007,BA,C229,1
2007,BA,C259,1
2007,BA,C349,1
2007,BA,C412,1
2007,BA,C64,1
2007,BA,C710,1
2007,BA,C717,1
2007,BA,C719,1
2007,BA,C749,1
2007,BA,C762,1
2007,BA,C959,1
2007,BA,D471,1
2007,BA,D571,1
2007,BA,D849,1
2007,BA,E140,1
2007,BA,E149,1
2007,BA,E619,1
2007,BA,E738,1
2007,BA,E788,1
2007,BA,E889,1
2007,BA,G049,1
2007,BA,G410,1
2007,BA,G589,1
2007,BA,G629,1
2007,BA,G809,1
2007,BA,G911,1
2007,BA,G932,1
2007,BA,H050,1
2007,BA,I110,1
2007,BA,I250,1
2007,BA,I330,1
2007,BA,I400,1
2007,BA,I461,1
2007,BA,I472,1
2007,BA,I499,1
2007,BA,I678,1
2007,BA,J152,1
2007,BA,J158,1
2007,BA,J182,1
2007,BA,J209,1
2007,BA,J384,1
2007,BA,J385,1
2007,BA,J387,1
2007,BA,J848,1
2007,BA,J90,1
2007,BA,J981,1
2007,BA,K469,1
2007,BA,K562,1
2007,BA,K612,1
2007,BA,K720,1
2007,BA,K746,1
2007,BA,K819,1
2007,BA,K920,1
2007,BA,L080,1
2007,BA,N049,1
2007,BA,N12,1
2007,BA,N189,1
2007,BA,P004,1
2007,BA,P018,1
2007,BA,P020,1
2007,BA,P035,1
2007,BA,P039,1
2007,BA,P051,1
2007,BA,P052,1
2007,BA,P082,1
2007,BA,P109,1
2007,BA,P110,1
2007,BA,P143,1
2007,BA,P211,1
2007,BA,P221,1
2007,BA,P230,1
2007,BA,P260,1
2007,BA,P279,1
2007,BA,P283,1
2007,BA,P294,1
2007,BA,P299,1
2007,BA,P358,1
2007,BA,P363,1
2007,BA,P393,1
2007,BA,P398,1
2007,BA,P509,1
2007,BA,P525,1
2007,BA,P551,1
2007,BA,P558,1
2007,BA,P612,1
2007,BA,P619,1
2007,BA,P700,1
2007,BA,P701,1
2007,BA,P702,1
2007,BA,P711,1
2007,BA,P728,1
2007,BA,P740,1
2007,BA,P744,1
2007,BA,P780,1
2007,BA,P914,1
2007,BA,P915,1
2007,BA,Q010,1
2007,BA,Q012,1
2007,BA,Q018,1
2007,BA,Q048,1
2007,BA,Q200,1
2007,BA,Q201,1
2007,BA,Q202,1
2007,BA,Q204,1
2007,BA,Q209,1
2007,BA,Q210,1
2007,BA,Q218,1
2007,BA,Q230,1
2007,BA,Q234,1
2007,BA,Q245,1
2007,BA,Q251,1
2007,BA,Q254,1
2007,BA,Q255,1
2007,BA,Q256,1
2007,BA,Q262,1
2007,BA,Q269,1
2007,BA,Q319,1
2007,BA,Q349,1
2007,BA,Q379,1
2007,BA,Q395,1
2007,BA,Q400,1
2007,BA,Q432,1
2007,BA,Q433,1
2007,BA,Q443,1
2007,BA,Q444,1
2007,BA,Q459,1
2007,BA,Q602,1
2007,BA,Q606,1
2007,BA,Q623,1
2007,BA,Q649,1
2007,BA,Q753,1
2007,BA,Q759,1
2007,BA,Q771,1
2007,BA,Q791,1
2007,BA,Q794,1
2007,BA,Q795,1
2007,BA,Q819,1
2007,BA,Q910,1
2007,BA,Q914,1
2007,BA,Q928,1
2007,BA,Q939,1
2007,BA,R040,1
2007,BA,R15,1
2007,BA,R509,1
2007,BA,R560,1
2007,BA,R568,1
2007,BA,R688,1
2007,BA,V093,1
2007,BA,V299,1
2007,BA,V499,1
2007,BA,V800,1
2007,BA,W200,1
2007,BA,W698,1
2007,BA,W730,1
2007,BA,W750,1
2007,BA,W780,1
2007,BA,W799,1
2007,BA,W849,1
2007,BA,X090,1
2007,BA,X099,1
2007,BA,X919,1
2007,BA,X950,1
2007,BA,X954,1
2007,BA,X959,1
2007,BA,X990,1
2007,BA,X999,1
2007,BA,Y040,1
2007,BA,Y069,1
2007,BA,Y071,1
2007,BA,Y079,1
2007,BA,Y199,1
2007,BA,Y290,1
2007,BA,Y300,1
2007,BA,Y339,1
2007,BA,Y344,1
2007,BA,Y484,1
2007,BA,Y599,1
2007,BA,Y728,1
2008,BA,P369,301
2008,BA,P220,238
2008,BA,P070,208
2008,BA,Q249,159
2008,BA,A09,138
2008,BA,P071,137
2008,BA,P291,124
2008,BA,P219,121
2008,BA,P969,115
2008,BA,J189,94
2008,BA,A419,91
2008,BA,P209,91
2008,BA,P072,88
2008,BA,P210,75
2008,BA,R99,74
2008,BA,P399,71
2008,BA,P073,69
2008,BA,P229,64
2008,BA,P240,62
2008,BA,Q899,61
2008,BA,P968,58
2008,BA,P285,51
2008,BA,Q000,50
2008,BA,R98,50
2008,BA,E46,39
2008,BA,P280,39
2008,BA,P021,33
2008,BA,P269,33
2008,BA,Q897,33
2008,BA,Q039,31
2008,BA,P239,29
2008,BA,P011,28
2008,BA,P77,27
2008,BA,J988,23
2008,BA,P038,22
2008,BA,P249,21
2008,BA,P284,20
2008,BA,P529,19
2008,BA,Q336,19
2008,BA,J180,18
2008,BA,Q999,18
2008,BA,Q793,17
2008,BA,P000,15
2008,BA,Q248,14
2008,BA,P027,13
2008,BA,P298,13
2008,BA,P53,12
2008,BA,P960,12
2008,BA,Q031,12
2008,BA,J219,11
2008,BA,P288,11
2008,BA,Q909,11
2008,BA,G009,10
2008,BA,P012,10
2008,BA,P015,10
2008,BA,Q250,10
2008,BA,R092,10
2008,BA,R95,10
2008,BA,P025,9
2008,BA,P159,9
2008,BA,Q203,9
2008,BA,G919,8
2008,BA,J960,8
2008,BA,J969,8
2008,BA,P001,8
2008,BA,P002,8
2008,BA,P031,8
2008,BA,P783,8
2008,BA,P832,8
2008,BA,Q054,8
2008,BA,Q059,8
2008,BA,Q790,8
2008,BA,Q792,8
2008,BA,E43,7
2008,BA,J690,7
2008,BA,K561,7
2008,BA,P059,7
2008,BA,P251,7
2008,BA,P599,7
2008,BA,P60,7
2008,BA,Q049,7
2008,BA,Q210,7
2008,BA,Q339,7
2008,BA,Q390,7
2008,BA,P022,6
2008,BA,P241,6
2008,BA,P290,6
2008,BA,P741,6
2008,BA,Q02,6
2008,BA,Q601,6
2008,BA,Q913,6
2008,BA,E889,5
2008,BA,J159,5
2008,BA,N390,5
2008,BA,P010,5
2008,BA,P035,5
2008,BA,P041,5
2008,BA,Q019,5
2008,BA,Q620,5
2008,BA,B207,4
2008,BA,B99,4
2008,BA,D649,4
2008,BA,E878,4
2008,BA,J989,4
2008,BA,N179,4
2008,BA,P003,4
2008,BA,P005,4
2008,BA,P008,4
2008,BA,P024,4
2008,BA,P030,4
2008,BA,P039,4
2008,BA,P052,4
2008,BA,P228,4
2008,BA,P289,4
2008,BA,P38,4
2008,BA,P550,4
2008,BA,P833,4
2008,BA,Q043,4
2008,BA,Q213,4
2008,BA,Q234,4
2008,BA,Q391,4
2008,BA,Q442,4
2008,BA,Q459,4
2008,BA,Q898,4
2008,BA,W789,4
2008,BA,W790,4
2008,BA,Y200,4
2008,BA,C910,3
2008,BA,D571,3
2008,BA,E86,3
2008,BA,G001,3
2008,BA,G049,3
2008,BA,G409,3
2008,BA,J22,3
2008,BA,J459,3
2008,BA,J80,3
2008,BA,K219,3
2008,BA,P013,3
2008,BA,P026,3
2008,BA,P036,3
2008,BA,P243,3
2008,BA,P292,3
2008,BA,P549,3
2008,BA,P559,3
2008,BA,P610,3
2008,BA,P616,3
2008,BA,P700,3
2008,BA,P740,3
2008,BA,P769,3
2008,BA,P788,3
2008,BA,Q412,3
2008,BA,Q602,3
2008,BA,Q606,3
2008,BA,Q613,3
2008,BA,W849,3
2008,BA,X099,3
2008,BA,Y299,3
2008,BA,Y349,3
2008,BA,A047,2
2008,BA,A048,2
2008,BA,A085,2
2008,BA,A169,2
2008,BA,A379,2
2008,BA,A412,2
2008,BA,A509,2
2008,BA,B012,2
2008,BA,B206,2
2008,BA,B559,2
2008,BA,D539,2
2008,BA,D65,2
2008,BA,D696,2
2008,BA,D849,2
2008,BA,E40,2
2008,BA,E41,2
2008,BA,G039,2
2008,BA,G629,2
2008,BA,G931,2
2008,BA,G932,2
2008,BA,I400,2
2008,BA,I429,2
2008,BA,I517,2
2008,BA,I519,2
2008,BA,J111,2
2008,BA,J182,2
2008,BA,J81,2
2008,BA,J980,2
2008,BA,J984,2
2008,BA,K319,2
2008,BA,K566,2
2008,BA,K659,2
2008,BA,K729,2
2008,BA,K768,2
2008,BA,K922,2
2008,BA,P004,2
2008,BA,P018,2
2008,BA,P200,2
2008,BA,P201,2
2008,BA,P271,2
2008,BA,P282,2
2008,BA,P293,2
2008,BA,P299,2
2008,BA,P351,2
2008,BA,P368,2
2008,BA,P375,2
2008,BA,P392,2
2008,BA,P394,2
2008,BA,P398,2
2008,BA,P524,2
2008,BA,P543,2
2008,BA,P558,2
2008,BA,P579,2
2008,BA,P582,2
2008,BA,P614,2
2008,BA,P744,2
2008,BA,P90,2
2008,BA,P918,2
2008,BA,Q200,2
2008,BA,Q233,2
2008,BA,Q240,2
2008,BA,Q257,2
2008,BA,Q262,2
2008,BA,Q300,2
2008,BA,Q348,2
2008,BA,Q431,2
2008,BA,Q437,2
2008,BA,Q439,2
2008,BA,Q639,2
2008,BA,Q780,2
2008,BA,Q789,2
2008,BA,Q894,2
2008,BA,W749,2
2008,BA,X090,2
2008,BA,A162,1
2008,BA,A319,1
2008,BA,A33,1
2008,BA,A394,1
2008,BA,A502,1
2008,BA,A86,1
2008,BA,A879,1
2008,BA,B011,1
2008,BA,B019,1
2008,BA,B069,1
2008,BA,B201,1
2008,BA,B258,1
2008,BA,B259,1
2008,BA,B349,1
2008,BA,B370,1
2008,BA,B379,1
2008,BA,B49,1
2008,BA,B550,1
2008,BA,B770,1
2008,BA,C159,1
2008,BA,C20,1
2008,BA,C349,1
2008,BA,C383,1
2008,BA,C444,1
2008,BA,C479,1
2008,BA,C64,1
2008,BA,C710,1
2008,BA,C719,1
2008,BA,C859,1
2008,BA,C921,1
2008,BA,D070,1
2008,BA,D469,1
2008,BA,D619,1
2008,BA,D648,1
2008,BA,D70,1
2008,BA,D731,1
2008,BA,E440,1
2008,BA,E45,1
2008,BA,E779,1
2008,BA,E841,1
2008,BA,F119,1
2008,BA,G000,1
2008,BA,G003,1
2008,BA,G030,1
2008,BA,G122,1
2008,BA,G540,1
2008,BA,G589,1
2008,BA,G709,1
2008,BA,G809,1
2008,BA,G934,1
2008,BA,G960,1
2008,BA,H669,1
2008,BA,I219,1
2008,BA,I270,1
2008,BA,I370,1
2008,BA,I420,1
2008,BA,I424,1
2008,BA,I472,1
2008,BA,I498,1
2008,BA,I500,1
2008,BA,I513,1
2008,BA,J039,1
2008,BA,J040,1
2008,BA,J042,1
2008,BA,J128,1
2008,BA,J152,1
2008,BA,J208,1
2008,BA,J209,1
2008,BA,J449,1
2008,BA,J46,1
2008,BA,J698,1
2008,BA,J869,1
2008,BA,J982,1
2008,BA,K449,1
2008,BA,K529,1
2008,BA,K550,1
2008,BA,K560,1
2008,BA,K668,1
2008,BA,K802,1
2008,BA,L021,1
2008,BA,L029,1
2008,BA,N049,1
2008,BA,N133,1
2008,BA,N19,1
2008,BA,N824,1
2008,BA,P009,1
2008,BA,P014,1
2008,BA,P017,1
2008,BA,P020,1
2008,BA,P034,1
2008,BA,P081,1
2008,BA,P148,1
2008,BA,P158,1
2008,BA,P231,1
2008,BA,P236,1
2008,BA,P248,1
2008,BA,P252,1
2008,BA,P253,1
2008,BA,P270,1
2008,BA,P279,1
2008,BA,P281,1
2008,BA,P358,1
2008,BA,P360,1
2008,BA,P361,1
2008,BA,P378,1
2008,BA,P390,1
2008,BA,P393,1
2008,BA,P508,1
2008,BA,P509,1
2008,BA,P523,1
2008,BA,P540,1
2008,BA,P548,1
2008,BA,P570,1
2008,BA,P612,1
2008,BA,P619,1
2008,BA,P701,1
2008,BA,P704,1
2008,BA,P748,1
2008,BA,P768,1
2008,BA,P781,1
2008,BA,P808,1
2008,BA,P809,1
2008,BA,P819,1
2008,BA,P920,1
2008,BA,P961,1
2008,BA,P964,1
2008,BA,Q001,1
2008,BA,Q018,1
2008,BA,Q042,1
2008,BA,Q046,1
2008,BA,Q078,1
2008,BA,Q208,1
2008,BA,Q211,1
2008,BA,Q212,1
2008,BA,Q221,1
2008,BA,Q228,1
2008,BA,Q243,1
2008,BA,Q251,1
2008,BA,Q268,1
2008,BA,Q309,1
2008,BA,Q319,1
2008,BA,Q320,1
2008,BA,Q324,1
2008,BA,Q333,1
2008,BA,Q349,1
2008,BA,Q359,1
2008,BA,Q400,1
2008,BA,Q403,1
2008,BA,Q410,1
2008,BA,Q419,1
2008,BA,Q423,1
2008,BA,Q433,1
2008,BA,Q438,1
2008,BA,Q445,1
2008,BA,Q451,1
2008,BA,Q614,1
2008,BA,Q619,1
2008,BA,Q622,1
2008,BA,Q623,1
2008,BA,Q631,1
2008,BA,Q643,1
2008,BA,Q648,1
2008,BA,Q649,1
2008,BA,Q720,1
2008,BA,Q769,1
2008,BA,Q771,1
2008,BA,Q774,1
2008,BA,Q791,1
2008,BA,Q795,1
2008,BA,Q799,1
2008,BA,Q809,1
2008,BA,Q874,1
2008,BA,Q891,1
2008,BA,Q917,1
2008,BA,R048,1
2008,BA,R18,1
2008,BA,R509,1
2008,BA,R568,1
2008,BA,R571,1
2008,BA,R579,1
2008,BA,V446,1
2008,BA,V489,1
2008,BA,V499,1
2008,BA,V799,1
2008,BA,W080,1
2008,BA,W174,1
2008,BA,W190,1
2008,BA,W698,1
2008,BA,W738,1
2008,BA,W748,1
2008,BA,W799,1
2008,BA,W800,1
2008,BA,W809,1
2008,BA,W840,1
2008,BA,W870,1
2008,BA,X089,1
2008,BA,X470,1
2008,BA,X594,1
2008,BA,X930,1
2008,BA,Y000,1
2008,BA,Y079,1
2008,BA,Y140,1
2008,BA,Y209,1
2008,BA,Y240,1
2008,BA,Y248,1
2008,BA,Y340,1
2008,BA,Y348,1
2008,BA,Y838,1
2009,BA,P369,284
2009,BA,P220,222
2009,BA,P070,169
2009,BA,Q249,151
2009,BA,P071,139
2009,BA,P219,128
2009,BA,P969,125
2009,BA,P209,104
2009,BA,A419,103
2009,BA,P072,99
2009,BA,R99,97
2009,BA,P968,96
2009,BA,A09,87
2009,BA,P291,83
2009,BA,J189,79
2009,BA,P399,78
2009,BA,P073,76
2009,BA,P229,72
2009,BA,R98,63
2009,BA,P285,61
2009,BA,Q000,50
2009,BA,Q899,48
2009,BA,P280,47
2009,BA,P240,45
2009,BA,P021,43
2009,BA,P210,40
2009,BA,E46,37
2009,BA,P011,35
2009,BA,P77,33
2009,BA,P249,32
2009,BA,P269,30
2009,BA,Q897,27
2009,BA,P000,26
2009,BA,Q793,25
2009,BA,Q039,22
2009,BA,P298,21
2009,BA,P038,20
2009,BA,J219,19
2009,BA,Q248,19
2009,BA,J180,17
2009,BA,P015,17
2009,BA,G039,16
2009,BA,P239,16
2009,BA,Q031,15
2009,BA,Q909,14
2009,BA,Q999,14
2009,BA,G919,13
2009,BA,P002,13
2009,BA,P288,13
2009,BA,P529,13
2009,BA,P832,13
2009,BA,P025,12
2009,BA,P960,12
2009,BA,Q059,12
2009,BA,Q336,12
2009,BA,E43,11
2009,BA,P251,11
2009,BA,P284,11
2009,BA,P289,11
2009,BA,Q213,11
2009,BA,R95,11
2009,BA,K219,10
2009,BA,P027,10
2009,BA,G009,9
2009,BA,J960,9
2009,BA,Y349,9
2009,BA,J988,8
2009,BA,P008,8
2009,BA,P012,8
2009,BA,P243,8
2009,BA,P290,8
2009,BA,P788,8
2009,BA,R092,8
2009,BA,W849,8
2009,BA,J690,7
2009,BA,P024,7
2009,BA,P159,7
2009,BA,P241,7
2009,BA,Q234,7
2009,BA,N19,6
2009,BA,P001,6
2009,BA,P53,6
2009,BA,Q203,6
2009,BA,Q210,6
2009,BA,W780,6
2009,BA,D649,5
2009,BA,J159,5
2009,BA,J969,5
2009,BA,P013,5
2009,BA,P022,5
2009,BA,P059,5
2009,BA,P200,5
2009,BA,P292,5
2009,BA,P378,5
2009,BA,P60,5
2009,BA,P741,5
2009,BA,P748,5
2009,BA,Q02,5
2009,BA,Q043,5
2009,BA,Q054,5
2009,BA,Q250,5
2009,BA,Q257,5
2009,BA,Q423,5
2009,BA,Q431,5
2009,BA,Q790,5
2009,BA,Q898,5
2009,BA,A047,4
2009,BA,A509,4
2009,BA,B99,4
2009,BA,G809,4
2009,BA,G936,4
2009,BA,I519,4
2009,BA,K566,4
2009,BA,K831,4
2009,BA,N179,4
2009,BA,P009,4
2009,BA,P035,4
2009,BA,P036,4
2009,BA,P228,4
2009,BA,P368,4
2009,BA,P38,4
2009,BA,P398,4
2009,BA,P599,4
2009,BA,Q042,4
2009,BA,Q049,4
2009,BA,Q212,4
2009,BA,Q439,4
2009,BA,Q447,4
2009,BA,B49,3
2009,BA,B550,3
2009,BA,E86,3
2009,BA,E872,3
2009,BA,E878,3
2009,BA,G049,3
2009,BA,I330,3
2009,BA,I509,3
2009,BA,J182,3
2009,BA,J90,3
2009,BA,J984,3
2009,BA,K659,3
2009,BA,N390,3
2009,BA,P003,3
2009,BA,P020,3
2009,BA,P031,3
2009,BA,P039,3
2009,BA,P041,3
2009,BA,P248,3
2009,BA,P261,3
2009,BA,P559,3
2009,BA,P579,3
2009,BA,P614,3
2009,BA,P749,3
2009,BA,P90,3
2009,BA,P918,3
2009,BA,P964,3
2009,BA,Q019,3
2009,BA,Q211,3
2009,BA,Q324,3
2009,BA,Q390,3
2009,BA,Q438,3
2009,BA,Q602,3
2009,BA,Q613,3
2009,BA,Q792,3
2009,BA,Q913,3
2009,BA,R090,3
2009,BA,V499,3
2009,BA,A394,2
2009,BA,A91,2
2009,BA,B227,2
2009,BA,B80,2
2009,BA,C222,2
2009,BA,C959,2
2009,BA,D571,2
2009,BA,D619,2
2009,BA,D65,2
2009,BA,D689,2
2009,BA,G409,2
2009,BA,G931,2
2009,BA,G934,2
2009,BA,G938,2
2009,BA,H669,2
2009,BA,I269,2
2009,BA,I424,2
2009,BA,J069,2
2009,BA,J22,2
2009,BA,J80,2
2009,BA,J980,2
2009,BA,K319,2
2009,BA,K529,2
2009,BA,K550,2
2009,BA,K561,2
2009,BA,K729,2
2009,BA,K922,2
2009,BA,P010,2
2009,BA,P017,2
2009,BA,P030,2
2009,BA,P048,2
2009,BA,P052,2
2009,BA,P110,2
2009,BA,P236,2
2009,BA,P258,2
2009,BA,P279,2
2009,BA,P282,2
2009,BA,P375,2
2009,BA,P509,2
2009,BA,P519,2
2009,BA,P543,2
2009,BA,P550,2
2009,BA,P551,2
